id,employee_id,employee_name,designation,salary,retirement,other_benefits,total_benefits,total_compensation
11402,304,Brenda Cooper,Inspector 3,74298.01,13499.36,227.16,20424.87,196856.4
11403,3042,Michelle Gomez,Inspector 3,143364.61,27726.75,2990.57,43635.56,220697.89
11404,30585,Timothy Davidson,Inspector 3,5307.0,945.46,106.29,1530.2,8029.66
11405,30612,Chelsea Allen,Inspector 3,76951.53,14526.68,205.08,21669.33,215497.43
11406,30673,Becky Haynes,Inspector 3,26535.04,4853.81,87.09,7333.16,156754.55
11407,31750,Sarah Garza,Inspector 3,74298.05,13499.5,216.56,20414.41,191881.71
11408,32555,Jeffrey Patrick,Inspector 3,55458.18,10453.46,146.09,15599.38,152045.01
11409,32633,Philip Kim,Inspector 3,143289.03,27810.75,205.77,40934.77,191864.97
11410,34021,Brittany Pruitt,Inspector 3,148611.87,29105.72,471.32,42495.29,234167.51
11411,35065,Shelly Harris,Inspector 3,74895.05,14049.34,257.61,21059.12,204464.21
11412,35170,Colin Wilkerson,Inspector 3,68991.06,13009.68,204.33,19433.9,205401.46
11413,35339,Bryan Williams,Inspector 3,145892.66,28260.29,2644.52,43799.14,200740.69
11414,35581,Laura Walker,Inspector 3,143289.1,27277.8,3126.31,43322.36,233651.11
11415,36464,Thomas Anderson,Inspector 3,143289.03,27818.23,2722.65,43459.13,203674.86
11416,36498,Adrienne York,Inspector 3,143855.35,27916.26,431.33,41265.84,213858.5
11417,36667,Rhonda Marshall,Inspector 3,143289.1,27802.23,424.92,41145.4,217542.17
11418,36971,Michelle Proctor,Inspector 3,143289.12,27276.04,2458.05,42652.34,193671.44
11419,37619,John Williams,Inspector 3,143855.44,27336.83,2486,42741.08,192120.21
11420,37669,Christopher Nguyen,Inspector 3,144610.48,28044.64,3311.45,44274.34,232908.34
11421,37706,Adrienne Sawyer,Inspector 3,66337.5,12523.0,176.7,18680.37,150850.17
11422,37867,Kristina Smith,Inspector 3,143289.02,27810.74,2529.51,43258.5,195196.76
11423,38296,Dawn Gray,Inspector 3,5307.0,1010.3,15.63,1504.38,8005.14
11424,39831,Christine Henderson,Inspector 3,143600.22,27334.0,2605.73,42852,196276.92
11425,40397,Sara Aguirre,Inspector 3,147517.02,28604.63,379.33,41902.21,200061.4
11426,40416,Tracy Moore,Inspector 3,58377.04,10884.47,176.97,16324.43,160706.38
11427,40518,Stephen Jensen,Inspector 3,68991.02,12912.47,205.59,19337.95,205735.66
11428,40553,Mark Decker,Inspector 3,143289.11,27277.8,2399.79,42595.84,190188.42
11429,41447,Erin Hawkins,Inspector 3,66337.5,12523.0,168.74,18672.41,190239.88
11430,41792,Michelle Vega,Inspector 3,143289.03,27810.76,394.06,41123.07,201891.53
11431,42367,Thomas Odonnell,Inspector 3,74298.02,14017.3,202.01,20917.66,206847.36
11432,42647,Derrick Mullins,Inspector 3,143458.99,27299.14,3548.37,43765.76,255637.07
11433,43149,Kari Smith,Inspector 3,148771.54,28801.93,355.91,42076.09,215693.51
11434,43460,Rebekah Hill,Inspector 3,68991.09,12944.71,223.55,19388.15,198046.83
11435,43914,Brian Miller,Inspector 3,74298.01,13499.37,192.51,20390.23,128586.07
11436,44155,Jason Gonzalez,Inspector 3,147441.86,28616.57,356.92,41891.74,205104.28
11437,4425,Timothy Rose,Inspector 3,143289.08,27260.36,2912.46,43091.07,223340.37
11438,44435,Larry Warren,Inspector 3,143289.03,27268.93,1655.77,41842.95,195071.41
11439,44843,Sherry Reyes,Inspector 3,43053.09,7682.98,113.24,11677.68,115022.06
11440,45022,Cynthia Miller,Inspector 3,143289.06,27276.04,3714.39,43908.68,265546.3
11441,45232,Linda White,Inspector 3,112195.08,22004.39,456.95,32562.69,327177.1
11442,46291,Tiffany Lloyd,Inspector 3,68991.04,13002.33,186.15,19408.37,200007.07
11443,46639,Brandon Roy,Inspector 3,143458.9,27843.47,2792.58,43554.3,208086.21
11444,47126,Erik Chapman,Inspector 3,146177.03,27770.61,2540.01,43228.87,224111.59
11445,47589,Tyler Taylor,Inspector 3,68991.04,12992.83,200.56,19413.28,195335.59
11446,47776,Cheryl Summers,Inspector 3,144044.04,27422.21,2816.55,43157.01,208896.1
11447,47788,Michael Lowe,Inspector 3,143289.12,27727.14,3274.47,43919.86,236595.96
11448,48154,James Clark,Inspector 3,143289.06,27793.1,1833.05,42544.4,207874.62
11449,485,Christopher Lynch,Inspector 3,143289.07,27743.06,3151.31,43812.62,235611.58
11450,48961,Andrew Johnson,Inspector 3,143289.12,27276.05,3494.58,43688.88,255680.84
11451,49494,Rachel Macias,Inspector 3,146771.48,29579.59,490.07,42987.9,246244
11452,49571,William Escobar,Inspector 3,143289.09,27262.09,580.18,40760.5,272893.55
11453,49648,Kelli Porter,Inspector 3,156869.88,31262.71,495.27,44676.23,246572.53
11454,49714,Crystal Taylor,Inspector 3,143477.95,27906.44,460.66,41285.35,231977.11
11455,50191,Nicole Williams,Inspector 3,145176.74,27647.55,379.47,40945.27,192834.3
11456,51408,Monica Morris,Inspector 3,75525.06,13453.64,1412.44,21564.43,104746.3
11457,51649,Paul Higgins,Inspector 3,144893.66,27585.11,2529.5,43032.86,192973.25
11458,52903,Michelle Wilson,Inspector 3,143289.05,27802.25,2966.71,43687.21,230827.43
11459,53275,Fernando Stanley,Inspector 3,66337.52,12523.11,172.85,18676.64,180386.98
11460,53365,Sharon Walters,Inspector 3,66337.6,12053.13,173.62,18207.42,179392.07
11461,55534,Mary Bean,Inspector 3,74581.21,13550.65,1626.7,21875.7,119933.96
11462,55646,Crystal Bean,Inspector 3,143289.0,27810.72,498.35,41227.32,240567.76
11463,5839,Kristopher Gay,Inspector 3,71644.6,13017.39,207.01,19683.52,193131.58
11464,6288,Paul Walker,Inspector 3,84912.0,15655.76,215.18,23526.19,112179.34
11465,632,Laura Robinson,Inspector 3,68991.06,12935.67,231.92,19387.48,232700.92
11466,7002,Mr. David Estes,Inspector 3,147215.13,28361.56,1405.85,42685.65,195495.51
11467,7048,Abigail Jackson,Inspector 3,142758.3,27606.17,1954.36,42430.93,192040.52
11468,7291,Brittney Ayers,Inspector 3,75289.1,14182.21,195.13,21075.69,215981.5
11469,769,John Williams,Inspector 3,143289.01,28901.5,509.77,42329.52,252665.8
11470,7997,Crystal Morris,Inspector 3,42456.05,7714.0,111.32,11652.95,99448.91
11471,8076,Kenneth Cortez,Inspector 3,74298.06,13828.63,273.85,20800.83,227949.5
11472,8240,Jon Gill,Inspector 3,143289.03,27268.8,2256.1,42443.15,186582.73
11473,8786,John Fernandez,Inspector 3,47099.68,8557.73,115.24,12919.24,118498.07
11474,8813,Daniel Barton,Inspector 3,67782.32,12783.52,196.63,18883.07,199071.08
11475,9000,Steven Bryant,Inspector 3,143289.03,27275.9,2008.13,42202.28,200542.81
11476,9006,Tommy Chapman,Inspector 3,21228.02,3857.0,54.37,5825.18,34529.55
11477,9820,Michael Jordan,Inspector 3,143289.07,27810.8,375.68,41104.73,197805.35
11478,15143,Jennifer Terrell,Deputy Chief 3,25830.0,4862.9,67.74,6126.77,208944.82
11479,18230,Mary Cruz,Deputy Chief 3,0.0,0.0,0,7.59,149941.7
11480,27178,Steven Brown,Deputy Chief 3,257332.5,51452.02,665.27,64078.63,334370.43
11481,38044,Kristen Becker,Deputy Chief 3,278964.0,53479.32,12767.75,79165.32,361665.67
11482,43904,Carl Williams,Deputy Chief 3,278964.0,56102.69,1278.86,70251.95,366803.81
11483,47633,Misty Brown,Deputy Chief 3,276897.6,53049.76,4848.49,70720.81,351107.18
11484,53403,Dennis Davis,Deputy Chief 3,278964.0,53991.48,9704.96,76614.68,362007.47
11485,12814,Timothy Zimmerman,Commander 3,208746.3,40301.0,4042.18,56102.14,304268.31
11486,27178,Jessica Gomez,Commander 3,16794.0,3044.84,42.76,4044.51,21237.31
11487,34525,Stephen Spencer,Commander 3,134352.03,28212.51,370.15,36237.91,184402.93
11488,36942,Sharon Lowe,Commander 3,92367.01,17401.02,238.84,22902.85,258869
11489,40225,Audrey Jackson,Commander 3,226719.0,43909.96,3925.69,60753.88,298104.86
11490,41211,Leslie Peck,Commander 3,225879.34,42881.78,3890.19,59642.37,291620.47
11491,53783,Lisa Robinson,Commander 3,225039.65,45262.76,595.64,58680.95,303315
11492,10007,Jennifer Byrd,Police Officer,51768.09,9235.2,1084.17,16060.81,82801.96
11493,10084,Miguel Johnson,Police Officer,92259.08,17967.76,2449.25,33335.25,136759.7
11494,10094,Lisa Campbell,Police Officer,92259.1,17952.21,2597.83,33468.28,144055.14
11495,1020,Brandy Spence,Police Officer,92259.04,17921.06,2435.64,33274.94,135731.64
11496,10377,Eric Williams,Police Officer,116478.17,22618.94,309.78,35846.96,159817.87
11497,10476,Jeanne Stark,Police Officer,116478.01,22182.5,2585.15,37685.89,192897.69
11498,10511,David Lyons,Police Officer,50913.3,10345.12,3939.16,21413.24,72326.54
11499,10607,Victoria Jones,Police Officer,116478.03,22182.5,2165.12,37265.86,171053.85
11500,10639,Jeremy Hodge,Police Officer,18594.0,3871.26,1439.14,8181.13,26775.13
11501,10684,Julie Simmons,Police Officer,92054.72,17450.77,2904.14,33222.97,135620.04
11502,10686,Jill Butler,Police Officer,78591.0,15383.47,4556,30943.89,112730.31
11503,10760,Mark Donaldson,Police Officer,114348.09,21819.5,2888.69,37626.43,207609.16
11504,10798,Jeremy Bell,Police Officer,115626.03,22045.8,2416.29,37380.34,179574.87
11505,1084,Brittany Gonzales,Police Officer,86280.0,16001.43,1709.41,27279.91,130452.08
11506,10960,Glenn Davis,Police Officer,92259.12,17967.8,2520.35,33406.39,139605.87
11507,11183,Amber Munoz,Police Officer,18594.0,3871.26,1391.78,8133.77,26727.77
11508,11265,Mark Cain,Police Officer,116478.02,19746.51,1359.03,34023.78,155919.86
11509,11539,Brenda Phillips,Police Officer,18594.0,3871.26,1438.64,8180.63,26774.63
11510,1156,Christine Doyle,Police Officer,115938.79,22101.18,2444.88,37404.5,187649.59
11511,11726,David Maynard,Police Officer,116478.03,22185.58,2470.25,37574.07,186027.27
11512,11914,John Reyes,Police Officer,92259.06,17967.74,2593.89,33479.87,145386.74
11513,11921,Barry Hill,Police Officer,78591.03,15383.5,4480.15,30868.08,113035.63
11514,11922,Katherine Saunders,Police Officer,18594.0,3871.26,1438.64,8180.63,26774.63
11515,12122,Courtney Smith,Police Officer,92259.05,17921.29,3846.96,34686.5,134614.75
11516,12269,James Fleming,Police Officer,116478.1,22178.51,2451.87,37548.63,181836.02
11517,12312,Shirley Kemp,Police Officer,116478.02,22035.66,1978.08,36931.98,153410
11518,12335,Adam Boyer,Police Officer,0.0,0.0,705.77,705.77,49041.85
11519,12408,Alexander Martin,Police Officer,92259.07,17952.2,2156.39,33026.83,134338.3
11520,12460,Joshua Olson,Police Officer,18594.0,3871.26,1437.31,8179.3,26773.3
11521,12578,Steven Cohen,Police Officer,78591.02,15383.49,4456.42,30844.33,111587
11522,12916,Aaron Lee,Police Officer,120036.45,22854.48,2179.74,37952.46,194656.1
11523,13918,Melissa Garcia,Police Officer,78591.03,15383.5,4453.62,30841.55,111416.05
11524,14110,Megan Hart,Police Officer,116478.0,22182.5,2482.2,37582.94,183741.63
11525,14222,Jill Steele,Police Officer,50913.3,10345.12,3934.06,21408.14,72321.44
11526,14317,Mary Miller,Police Officer,18594.0,3871.26,1438.64,8180.63,26774.63
11527,14357,Denise Myers,Police Officer,92259.03,17890.43,3680.72,34489.4,130948.54
11528,14444,Matthew Cross,Police Officer,80418.44,14823.14,1521.14,25404.99,114927.7
11529,14485,Donald Smith,Police Officer,78591.03,15383.5,4495.11,30883.04,112391.9
11530,14518,Brian Singleton,Police Officer,17664.3,3677.7,1366.66,7771.55,25435.85
11531,14839,Mr. Travis Parks,Police Officer,116478.03,22168.32,2125.01,37211.57,162811.45
11532,14955,Richard Carson,Police Officer,78591.02,15383.49,4445.15,30833.06,110718.82
11533,1516,Michele Johnson,Police Officer,111153.16,21181.82,2008.43,36108.49,164515.11
11534,15272,Mary Wu,Police Officer,92259.09,17492.28,3888.77,34299.3,138783.28
11535,15658,Matthew Ingram,Police Officer,92259.11,17912.59,1815.83,32646.66,141701.55
11536,15750,Olivia Peterson,Police Officer,116478.03,22182.5,2229.74,37330.48,168551.99
11537,15786,Susan Ortiz,Police Officer,116478.02,22196.68,1025.93,36140.85,160414.21
11538,15844,Omar Long,Police Officer,116478.02,22168.32,2190.6,37277.16,166195.72
11539,15864,Nicole Simmons,Police Officer,18594.0,3871.26,1438.64,8180.63,26774.63
11540,15900,Tyler Beasley,Police Officer,0.0,0.0,223.53,228.6,15644.14
11541,1592,Logan Bruce,Police Officer,116478.02,22196.68,2069.84,37184.76,158999.71
11542,16083,Yvette Jennings,Police Officer,92259.06,17967.75,2519.45,33405.44,140795.49
11543,16210,Andrew Clarke,Police Officer,115938.8,22087.0,2461.16,37406.6,185324.62
11544,16211,Karina Armstrong,Police Officer,110992.56,21106.21,2337.82,35883.82,173462.38
11545,16248,Adam Alvarez,Police Officer,116478.2,22557.83,445.42,35921.49,214210.84
11546,16321,Haley Chen,Police Officer,115399.51,21949.18,2117.74,36865.55,164582.75
11547,16382,John Glass,Police Officer,78591.01,15383.48,4486.37,30874.27,113234.67
11548,16405,Brittany Chen,Police Officer,116478.01,22196.68,2174.79,37289.71,165218.37
11549,16475,Sandra Cole,Police Officer,92259.09,17967.79,2376.77,33262.8,132050.25
11550,16771,John Parsons PhD,Police Officer,18594.0,3871.26,1391.78,8133.77,26727.77
11551,16851,Lauren Mitchell,Police Officer,115885.0,22519.67,354.73,35726.86,178753.57
11552,17154,Jonathan Rollins,Police Officer,78591.02,15383.49,4464.04,30851.96,112052.47
11553,17473,Sean Jones,Police Officer,18594.0,3871.26,1438.64,8180.63,26774.63
11554,17687,Julia Owen,Police Officer,15376.51,2723.18,284.98,5161.2,22302.26
11555,17794,Gabriel Edwards,Police Officer,116478.02,22196.68,1896.92,37011.84,177176.32
11556,17869,Julian Anderson,Police Officer,78591.02,15383.49,4455.95,30843.87,111558.5
11557,17870,Christopher Oliver,Police Officer,50913.3,10345.12,3938.97,21413.05,72326.35
11558,17935,Courtney Hernandez,Police Officer,94908.01,17767.45,1765.76,30059.19,133978.63
11559,18002,Paul Walker,Police Officer,75302.85,14100.74,1521.05,24712.41,116056.83
11560,18116,Stuart Huffman,Police Officer,116478.03,22168.33,2092.95,37179.52,163438.26
11561,18207,Teresa Bowers,Police Officer,18625.03,3298.5,443.33,6134.09,34005.83
11562,18326,Daniel Harris,Police Officer,78591.02,15383.49,4329.2,30717.12,113107.55
11563,18335,Ethan Edwards,Police Officer,116478.0,22182.5,2652.13,37752.87,196904.04
11564,18375,Ana Johnson,Police Officer,116478.02,22168.32,2375.56,37462.12,180597.47
11565,18513,Charles Stewart,Police Officer,99222.0,18664.63,1878.05,31547.11,142150.51
11566,18644,Joseph Campbell,Police Officer,92259.05,17905.87,3657.26,34481.38,130860.46
11567,18733,Keith Thompson,Police Officer,33525.01,6559.23,1527.57,12392.88,47908.45
11568,18763,Joseph Ramos,Police Officer,116478.01,22168.32,1989.34,37075.9,182448.73
11569,18934,Zachary Bailey,Police Officer,106665.92,20329.65,1949.09,35196.98,155397.02
11570,18944,Madison Contreras,Police Officer,105810.03,20279.01,1323.39,33337.49,142768.69
11571,19008,Allison Paul,Police Officer,18594.0,3871.26,1422.5,8164.49,26758.49
11572,19084,Richard Wright,Police Officer,113808.4,21723.9,2313.95,36895.03,173069.67
11573,19164,Taylor Stewart,Police Officer,78591.01,15383.48,4456.48,30844.39,111591.04
11574,19207,Eric Hatfield,Police Officer,116478.05,22182.5,2154.46,37255.2,170416.42
11575,1923,Paul Carson,Police Officer,50913.3,10345.12,3936.6,21410.68,72323.98
11576,19308,Patricia Watts,Police Officer,92259.05,17921.28,3803.47,34643,131980.42
11577,19324,Justin Andrade,Police Officer,116478.01,22168.32,2837.71,37924.27,207992
11578,19389,Corey Morrison,Police Officer,107188.43,20448.69,2957.26,36324.19,210307.79
11579,1939,Hannah Davis,Police Officer,112868.8,21463.28,416.25,34397.49,150088.57
11580,19443,Stacey Gardner,Police Officer,116154.53,22116.28,2405.73,37404.37,179123.78
11581,19454,Rodney Anderson,Police Officer,92259.04,17921.27,3842.1,34681.62,134493.71
11582,19494,Michael Taylor,Police Officer,50913.3,10345.12,3939.16,21413.24,72326.54
11583,19842,Nathan Davis,Police Officer,106879.65,20373.1,2055.65,35346.99,159295.4
11584,19949,Melissa Jones,Police Officer,78591.01,15383.48,4480.39,30868.29,113049.85
11585,20163,Christopher Smith,Police Officer,92259.08,17905.89,3677.97,34502.11,132340.41
11586,20358,Cynthia Henderson,Police Officer,78591.02,15383.49,4486.58,30874.49,113427.76
11587,20408,Kevin Eaton,Police Officer,44421.0,8993.42,3436.51,18649.83,63070.83
11588,2062,Seth Taylor,Police Officer,51768.01,9235.08,1041.75,16018.27,77325.02
11589,20811,Margaret Stuart,Police Officer,51255.0,10405.63,3965.6,21548.03,72803.03
11590,20903,Vanessa Lamb,Police Officer,64710.1,11593.62,1568.42,20338.84,114412.52
11591,20905,Tyler Harris,Police Officer,18594.0,3871.26,1438.64,8180.63,26774.63
11592,20953,Brian Moore,Police Officer,116478.04,22168.32,2411.26,37497.82,179483.58
11593,20955,Jennifer Lopez,Police Officer,49212.06,8782.44,920.72,15444.6,70750.7
11594,21146,Anthony Hampton,Police Officer,116478.0,22154.15,1968.52,37040.91,163975.35
11595,21189,Benjamin Miller,Police Officer,78249.31,15322.97,4802.8,31082.35,113189.15
11596,21193,Nathan Thomas,Police Officer,92259.05,17921.28,3951.49,34791.02,130409.27
11597,21303,James Johnson,Police Officer,92259.08,11885.16,2400.21,27203.61,127656.78
11598,2137,Robert George,Police Officer,116478.02,22168.32,2261.16,37347.72,170357.12
11599,21395,Tanner Morgan,Police Officer,116478.01,22021.58,1547.98,36487.8,166413.36
11600,21398,Kenneth Gonzalez,Police Officer,50913.3,10345.12,3939.16,21413.24,72326.54
11601,21955,Christopher Mitchell,Police Officer,115945.53,22102.38,2247.81,37268.43,169552.62
11602,22019,Katherine Mayer,Police Officer,92259.04,17890.44,3903.83,34712.52,137986.99
11603,22062,Joe Green,Police Officer,50913.3,10345.12,3939.16,21413.24,72326.54
11604,22307,Dr. Anthony Thomas MD,Police Officer,18594.0,3871.26,1438.64,8180.63,26774.63
11605,22362,Andrew Kirby,Police Officer,92259.04,17890.43,3804.23,34612.91,132102.48
11606,22373,Carrie Brooks,Police Officer,113070.12,21584.82,2258.6,36761.66,169680.23
11607,22444,Brenda Wood,Police Officer,112164.03,21404.32,2267.21,36111.32,169683.49
11608,22448,Jean Ortiz,Police Officer,50913.3,10345.12,3935.46,21409.54,72322.84
11609,22457,Tonya Willis,Police Officer,110727.0,21091.22,1100.51,35109.97,155269.45
11610,22862,Karen Choi,Police Officer,78249.32,15322.98,4290.98,30570.54,111912.5
11611,22947,Keith Mendoza,Police Officer,116262.31,22124.18,2366.92,37385.42,176761.65
11612,22985,Amy Thomas,Police Officer,116478.01,22168.32,2531.71,37618.27,187688.61
11613,23070,Melissa Gilmore,Police Officer,18594.0,3871.26,1438.64,8180.63,26774.63
11614,23162,Mr. Steve Warren,Police Officer,116478.01,22168.32,2486.37,37572.93,184976.79
11615,23175,Joseph Gallegos,Police Officer,53817.78,9654.47,3142.31,20332.42,77959.64
